datetime,date,weekday,hour,minute,congestion_level_pct,avg_speed_kmh,travel_time_min_per_10km,monthly_congestion_level_pct,is_morning_rush,is_evening_rush,resolution_note
2024-11-30 00:00:00,2024-11-30,Saturday,0,0,15,35,17.1,54,0,0,hourly_value_forward_filled
2024-11-30 00:05:00,2024-11-30,Saturday,0,5,15,35,17.1,54,0,0,hourly_value_forward_filled
2024-11-30 00:10:00,2024-11-30,Saturday,0,10,15,35,17.1,54,0,0,hourly_value_forward_filled
2024-11-30 00:15:00,2024-11-30,Saturday,0,15,15,35,17.1,54,0,0,hourly_value_forward_filled
2024-11-30 00:20:00,2024-11-30,Saturday,0,20,15,35,17.1,54,0,0,hourly_value_forward_filled
2024-11-30 00:25:00,2024-11-30,Saturday,0,25,15,35,17.1,54,0,0,hourly_value_forward_filled
2024-11-30 00:30:00,2024-11-30,Saturday,0,30,15,35,17.1,54,0,0,hourly_value_forward_filled
2024-11-30 00:35:00,2024-11-30,Saturday,0,35,15,35,17.1,54,0,0,hourly_value_forward_filled
2024-11-30 00:40:00,2024-11-30,Saturday,0,40,15,35,17.1,54,0,0,hourly_value_forward_filled
2024-11-30 00:45:00,2024-11-30,Saturday,0,45,15,35,17.1,54,0,0,hourly_value_forward_filled
2024-11-30 00:50:00,2024-11-30,Saturday,0,50,15,35,17.1,54,0,0,hourly_value_forward_filled
2024-11-30 00:55:00,2024-11-30,Saturday,0,55,15,35,17.1,54,0,0,hourly_value_forward_filled
2024-11-30 01:00:00,2024-11-30,Saturday,1,0,9,37,16.2,54,0,0,hourly_value_forward_filled
2024-11-30 01:05:00,2024-11-30,Saturday,1,5,9,37,16.2,54,0,0,hourly_value_forward_filled
2024-11-30 01:10:00,2024-11-30,Saturday,1,10,9,37,16.2,54,0,0,hourly_value_forward_filled
2024-11-30 01:15:00,2024-11-30,Saturday,1,15,9,37,16.2,54,0,0,hourly_value_forward_filled
2024-11-30 01:20:00,2024-11-30,Saturday,1,20,9,37,16.2,54,0,0,hourly_value_forward_filled
2024-11-30 01:25:00,2024-11-30,Saturday,1,25,9,37,16.2,54,0,0,hourly_value_forward_filled
2024-11-30 01:30:00,2024-11-30,Saturday,1,30,9,37,16.2,54,0,0,hourly_value_forward_filled
2024-11-30 01:35:00,2024-11-30,Saturday,1,35,9,37,16.2,54,0,0,hourly_value_forward_filled
2024-11-30 01:40:00,2024-11-30,Saturday,1,40,9,37,16.2,54,0,0,hourly_value_forward_filled
2024-11-30 01:45:00,2024-11-30,Saturday,1,45,9,37,16.2,54,0,0,hourly_value_forward_filled
2024-11-30 01:50:00,2024-11-30,Saturday,1,50,9,37,16.2,54,0,0,hourly_value_forward_filled
2024-11-30 01:55:00,2024-11-30,Saturday,1,55,9,37,16.2,54,0,0,hourly_value_forward_filled
2024-11-30 02:00:00,2024-11-30,Saturday,2,0,4,39,15.4,54,0,0,hourly_value_forward_filled
2024-11-30 02:05:00,2024-11-30,Saturday,2,5,4,39,15.4,54,0,0,hourly_value_forward_filled
2024-11-30 02:10:00,2024-11-30,Saturday,2,10,4,39,15.4,54,0,0,hourly_value_forward_filled
2024-11-30 02:15:00,2024-11-30,Saturday,2,15,4,39,15.4,54,0,0,hourly_value_forward_filled
2024-11-30 02:20:00,2024-11-30,Saturday,2,20,4,39,15.4,54,0,0,hourly_value_forward_filled
2024-11-30 02:25:00,2024-11-30,Saturday,2,25,4,39,15.4,54,0,0,hourly_value_forward_filled
2024-11-30 02:30:00,2024-11-30,Saturday,2,30,4,39,15.4,54,0,0,hourly_value_forward_filled
2024-11-30 02:35:00,2024-11-30,Saturday,2,35,4,39,15.4,54,0,0,hourly_value_forward_filled
2024-11-30 02:40:00,2024-11-30,Saturday,2,40,4,39,15.4,54,0,0,hourly_value_forward_filled
2024-11-30 02:45:00,2024-11-30,Saturday,2,45,4,39,15.4,54,0,0,hourly_value_forward_filled
2024-11-30 02:50:00,2024-11-30,Saturday,2,50,4,39,15.4,54,0,0,hourly_value_forward_filled
2024-11-30 02:55:00,2024-11-30,Saturday,2,55,4,39,15.4,54,0,0,hourly_value_forward_filled
2024-11-30 03:00:00,2024-11-30,Saturday,3,0,2,40,15.0,54,0,0,hourly_value_forward_filled
2024-11-30 03:05:00,2024-11-30,Saturday,3,5,2,40,15.0,54,0,0,hourly_value_forward_filled
2024-11-30 03:10:00,2024-11-30,Saturday,3,10,2,40,15.0,54,0,0,hourly_value_forward_filled
2024-11-30 03:15:00,2024-11-30,Saturday,3,15,2,40,15.0,54,0,0,hourly_value_forward_filled
2024-11-30 03:20:00,2024-11-30,Saturday,3,20,2,40,15.0,54,0,0,hourly_value_forward_filled
2024-11-30 03:25:00,2024-11-30,Saturday,3,25,2,40,15.0,54,0,0,hourly_value_forward_filled
2024-11-30 03:30:00,2024-11-30,Saturday,3,30,2,40,15.0,54,0,0,hourly_value_forward_filled
2024-11-30 03:35:00,2024-11-30,Saturday,3,35,2,40,15.0,54,0,0,hourly_value_forward_filled
2024-11-30 03:40:00,2024-11-30,Saturday,3,40,2,40,15.0,54,0,0,hourly_value_forward_filled
2024-11-30 03:45:00,2024-11-30,Saturday,3,45,2,40,15.0,54,0,0,hourly_value_forward_filled
2024-11-30 03:50:00,2024-11-30,Saturday,3,50,2,40,15.0,54,0,0,hourly_value_forward_filled
2024-11-30 03:55:00,2024-11-30,Saturday,3,55,2,40,15.0,54,0,0,hourly_value_forward_filled
2024-11-30 04:00:00,2024-11-30,Saturday,4,0,7,37,16.2,54,0,0,hourly_value_forward_filled
2024-11-30 04:05:00,2024-11-30,Saturday,4,5,7,37,16.2,54,0,0,hourly_value_forward_filled
2024-11-30 04:10:00,2024-11-30,Saturday,4,10,7,37,16.2,54,0,0,hourly_value_forward_filled
2024-11-30 04:15:00,2024-11-30,Saturday,4,15,7,37,16.2,54,0,0,hourly_value_forward_filled
2024-11-30 04:20:00,2024-11-30,Saturday,4,20,7,37,16.2,54,0,0,hourly_value_forward_filled
2024-11-30 04:25:00,2024-11-30,Saturday,4,25,7,37,16.2,54,0,0,hourly_value_forward_filled
2024-11-30 04:30:00,2024-11-30,Saturday,4,30,7,37,16.2,54,0,0,hourly_value_forward_filled
2024-11-30 04:35:00,2024-11-30,Saturday,4,35,7,37,16.2,54,0,0,hourly_value_forward_filled
2024-11-30 04:40:00,2024-11-30,Saturday,4,40,7,37,16.2,54,0,0,hourly_value_forward_filled
2024-11-30 04:45:00,2024-11-30,Saturday,4,45,7,37,16.2,54,0,0,hourly_value_forward_filled
2024-11-30 04:50:00,2024-11-30,Saturday,4,50,7,37,16.2,54,0,0,hourly_value_forward_filled
2024-11-30 04:55:00,2024-11-30,Saturday,4,55,7,37,16.2,54,0,0,hourly_value_forward_filled
2024-11-30 05:00:00,2024-11-30,Saturday,5,0,14,35,17.1,54,0,0,hourly_value_forward_filled
2024-11-30 05:05:00,2024-11-30,Saturday,5,5,14,35,17.1,54,0,0,hourly_value_forward_filled
2024-11-30 05:10:00,2024-11-30,Saturday,5,10,14,35,17.1,54,0,0,hourly_value_forward_filled
2024-11-30 05:15:00,2024-11-30,Saturday,5,15,14,35,17.1,54,0,0,hourly_value_forward_filled
2024-11-30 05:20:00,2024-11-30,Saturday,5,20,14,35,17.1,54,0,0,hourly_value_forward_filled
2024-11-30 05:25:00,2024-11-30,Saturday,5,25,14,35,17.1,54,0,0,hourly_value_forward_filled
2024-11-30 05:30:00,2024-11-30,Saturday,5,30,14,35,17.1,54,0,0,hourly_value_forward_filled
2024-11-30 05:35:00,2024-11-30,Saturday,5,35,14,35,17.1,54,0,0,hourly_value_forward_filled
2024-11-30 05:40:00,2024-11-30,Saturday,5,40,14,35,17.1,54,0,0,hourly_value_forward_filled
2024-11-30 05:45:00,2024-11-30,Saturday,5,45,14,35,17.1,54,0,0,hourly_value_forward_filled
2024-11-30 05:50:00,2024-11-30,Saturday,5,50,14,35,17.1,54,0,0,hourly_value_forward_filled
2024-11-30 05:55:00,2024-11-30,Saturday,5,55,14,35,17.1,54,0,0,hourly_value_forward_filled
2024-11-30 06:00:00,2024-11-30,Saturday,6,0,15,35,17.1,54,0,0,hourly_value_forward_filled
2024-11-30 06:05:00,2024-11-30,Saturday,6,5,15,35,17.1,54,0,0,hourly_value_forward_filled
2024-11-30 06:10:00,2024-11-30,Saturday,6,10,15,35,17.1,54,0,0,hourly_value_forward_filled
2024-11-30 06:15:00,2024-11-30,Saturday,6,15,15,35,17.1,54,0,0,hourly_value_forward_filled
2024-11-30 06:20:00,2024-11-30,Saturday,6,20,15,35,17.1,54,0,0,hourly_value_forward_filled
2024-11-30 06:25:00,2024-11-30,Saturday,6,25,15,35,17.1,54,0,0,hourly_value_forward_filled
2024-11-30 06:30:00,2024-11-30,Saturday,6,30,15,35,17.1,54,0,0,hourly_value_forward_filled
2024-11-30 06:35:00,2024-11-30,Saturday,6,35,15,35,17.1,54,0,0,hourly_value_forward_filled
2024-11-30 06:40:00,2024-11-30,Saturday,6,40,15,35,17.1,54,0,0,hourly_value_forward_filled
2024-11-30 06:45:00,2024-11-30,Saturday,6,45,15,35,17.1,54,0,0,hourly_value_forward_filled
2024-11-30 06:50:00,2024-11-30,Saturday,6,50,15,35,17.1,54,0,0,hourly_value_forward_filled
2024-11-30 06:55:00,2024-11-30,Saturday,6,55,15,35,17.1,54,0,0,hourly_value_forward_filled
2024-11-30 07:00:00,2024-11-30,Saturday,7,0,20,34,17.6,54,1,0,hourly_value_forward_filled
2024-11-30 07:05:00,2024-11-30,Saturday,7,5,20,34,17.6,54,1,0,hourly_value_forward_filled
2024-11-30 07:10:00,2024-11-30,Saturday,7,10,20,34,17.6,54,1,0,hourly_value_forward_filled
2024-11-30 07:15:00,2024-11-30,Saturday,7,15,20,34,17.6,54,1,0,hourly_value_forward_filled
2024-11-30 07:20:00,2024-11-30,Saturday,7,20,20,34,17.6,54,1,0,hourly_value_forward_filled
2024-11-30 07:25:00,2024-11-30,Saturday,7,25,20,34,17.6,54,1,0,hourly_value_forward_filled
2024-11-30 07:30:00,2024-11-30,Saturday,7,30,20,34,17.6,54,1,0,hourly_value_forward_filled
2024-11-30 07:35:00,2024-11-30,Saturday,7,35,20,34,17.6,54,1,0,hourly_value_forward_filled
2024-11-30 07:40:00,2024-11-30,Saturday,7,40,20,34,17.6,54,1,0,hourly_value_forward_filled
2024-11-30 07:45:00,2024-11-30,Saturday,7,45,20,34,17.6,54,1,0,hourly_value_forward_filled
2024-11-30 07:50:00,2024-11-30,Saturday,7,50,20,34,17.6,54,1,0,hourly_value_forward_filled
2024-11-30 07:55:00,2024-11-30,Saturday,7,55,20,34,17.6,54,1,0,hourly_value_forward_filled
2024-11-30 08:00:00,2024-11-30,Saturday,8,0,28,32,18.8,54,1,0,hourly_value_forward_filled
2024-11-30 08:05:00,2024-11-30,Saturday,8,5,28,32,18.8,54,1,0,hourly_value_forward_filled
2024-11-30 08:10:00,2024-11-30,Saturday,8,10,28,32,18.8,54,1,0,hourly_value_forward_filled
2024-11-30 08:15:00,2024-11-30,Saturday,8,15,28,32,18.8,54,1,0,hourly_value_forward_filled
2024-11-30 08:20:00,2024-11-30,Saturday,8,20,28,32,18.8,54,1,0,hourly_value_forward_filled
2024-11-30 08:25:00,2024-11-30,Saturday,8,25,28,32,18.8,54,1,0,hourly_value_forward_filled
2024-11-30 08:30:00,2024-11-30,Saturday,8,30,28,32,18.8,54,1,0,hourly_value_forward_filled
2024-11-30 08:35:00,2024-11-30,Saturday,8,35,28,32,18.8,54,1,0,hourly_value_forward_filled
2024-11-30 08:40:00,2024-11-30,Saturday,8,40,28,32,18.8,54,1,0,hourly_value_forward_filled
2024-11-30 08:45:00,2024-11-30,Saturday,8,45,28,32,18.8,54,1,0,hourly_value_forward_filled
2024-11-30 08:50:00,2024-11-30,Saturday,8,50,28,32,18.8,54,1,0,hourly_value_forward_filled
2024-11-30 08:55:00,2024-11-30,Saturday,8,55,28,32,18.8,54,1,0,hourly_value_forward_filled
2024-11-30 09:00:00,2024-11-30,Saturday,9,0,38,29,20.7,54,1,0,hourly_value_forward_filled
2024-11-30 09:05:00,2024-11-30,Saturday,9,5,38,29,20.7,54,1,0,hourly_value_forward_filled
2024-11-30 09:10:00,2024-11-30,Saturday,9,10,38,29,20.7,54,1,0,hourly_value_forward_filled
2024-11-30 09:15:00,2024-11-30,Saturday,9,15,38,29,20.7,54,1,0,hourly_value_forward_filled
2024-11-30 09:20:00,2024-11-30,Saturday,9,20,38,29,20.7,54,1,0,hourly_value_forward_filled
2024-11-30 09:25:00,2024-11-30,Saturday,9,25,38,29,20.7,54,1,0,hourly_value_forward_filled
2024-11-30 09:30:00,2024-11-30,Saturday,9,30,38,29,20.7,54,1,0,hourly_value_forward_filled
2024-11-30 09:35:00,2024-11-30,Saturday,9,35,38,29,20.7,54,1,0,hourly_value_forward_filled
2024-11-30 09:40:00,2024-11-30,Saturday,9,40,38,29,20.7,54,1,0,hourly_value_forward_filled
2024-11-30 09:45:00,2024-11-30,Saturday,9,45,38,29,20.7,54,1,0,hourly_value_forward_filled
2024-11-30 09:50:00,2024-11-30,Saturday,9,50,38,29,20.7,54,1,0,hourly_value_forward_filled
2024-11-30 09:55:00,2024-11-30,Saturday,9,55,38,29,20.7,54,1,0,hourly_value_forward_filled
2024-11-30 10:00:00,2024-11-30,Saturday,10,0,49,27,22.2,54,0,0,hourly_value_forward_filled
2024-11-30 10:05:00,2024-11-30,Saturday,10,5,49,27,22.2,54,0,0,hourly_value_forward_filled
2024-11-30 10:10:00,2024-11-30,Saturday,10,10,49,27,22.2,54,0,0,hourly_value_forward_filled
2024-11-30 10:15:00,2024-11-30,Saturday,10,15,49,27,22.2,54,0,0,hourly_value_forward_filled
2024-11-30 10:20:00,2024-11-30,Saturday,10,20,49,27,22.2,54,0,0,hourly_value_forward_filled
2024-11-30 10:25:00,2024-11-30,Saturday,10,25,49,27,22.2,54,0,0,hourly_value_forward_filled
2024-11-30 10:30:00,2024-11-30,Saturday,10,30,49,27,22.2,54,0,0,hourly_value_forward_filled
2024-11-30 10:35:00,2024-11-30,Saturday,10,35,49,27,22.2,54,0,0,hourly_value_forward_filled
2024-11-30 10:40:00,2024-11-30,Saturday,10,40,49,27,22.2,54,0,0,hourly_value_forward_filled
2024-11-30 10:45:00,2024-11-30,Saturday,10,45,49,27,22.2,54,0,0,hourly_value_forward_filled
2024-11-30 10:50:00,2024-11-30,Saturday,10,50,49,27,22.2,54,0,0,hourly_value_forward_filled
2024-11-30 10:55:00,2024-11-30,Saturday,10,55,49,27,22.2,54,0,0,hourly_value_forward_filled
2024-11-30 11:00:00,2024-11-30,Saturday,11,0,62,25,24.0,54,0,0,hourly_value_forward_filled
2024-11-30 11:05:00,2024-11-30,Saturday,11,5,62,25,24.0,54,0,0,hourly_value_forward_filled
2024-11-30 11:10:00,2024-11-30,Saturday,11,10,62,25,24.0,54,0,0,hourly_value_forward_filled
2024-11-30 11:15:00,2024-11-30,Saturday,11,15,62,25,24.0,54,0,0,hourly_value_forward_filled
2024-11-30 11:20:00,2024-11-30,Saturday,11,20,62,25,24.0,54,0,0,hourly_value_forward_filled
2024-11-30 11:25:00,2024-11-30,Saturday,11,25,62,25,24.0,54,0,0,hourly_value_forward_filled
2024-11-30 11:30:00,2024-11-30,Saturday,11,30,62,25,24.0,54,0,0,hourly_value_forward_filled
2024-11-30 11:35:00,2024-11-30,Saturday,11,35,62,25,24.0,54,0,0,hourly_value_forward_filled
2024-11-30 11:40:00,2024-11-30,Saturday,11,40,62,25,24.0,54,0,0,hourly_value_forward_filled
2024-11-30 11:45:00,2024-11-30,Saturday,11,45,62,25,24.0,54,0,0,hourly_value_forward_filled
2024-11-30 11:50:00,2024-11-30,Saturday,11,50,62,25,24.0,54,0,0,hourly_value_forward_filled
2024-11-30 11:55:00,2024-11-30,Saturday,11,55,62,25,24.0,54,0,0,hourly_value_forward_filled
2024-11-30 12:00:00,2024-11-30,Saturday,12,0,72,23,26.1,54,0,0,hourly_value_forward_filled
2024-11-30 12:05:00,2024-11-30,Saturday,12,5,72,23,26.1,54,0,0,hourly_value_forward_filled
2024-11-30 12:10:00,2024-11-30,Saturday,12,10,72,23,26.1,54,0,0,hourly_value_forward_filled
2024-11-30 12:15:00,2024-11-30,Saturday,12,15,72,23,26.1,54,0,0,hourly_value_forward_filled
2024-11-30 12:20:00,2024-11-30,Saturday,12,20,72,23,26.1,54,0,0,hourly_value_forward_filled
2024-11-30 12:25:00,2024-11-30,Saturday,12,25,72,23,26.1,54,0,0,hourly_value_forward_filled
2024-11-30 12:30:00,2024-11-30,Saturday,12,30,72,23,26.1,54,0,0,hourly_value_forward_filled
2024-11-30 12:35:00,2024-11-30,Saturday,12,35,72,23,26.1,54,0,0,hourly_value_forward_filled
2024-11-30 12:40:00,2024-11-30,Saturday,12,40,72,23,26.1,54,0,0,hourly_value_forward_filled
2024-11-30 12:45:00,2024-11-30,Saturday,12,45,72,23,26.1,54,0,0,hourly_value_forward_filled
2024-11-30 12:50:00,2024-11-30,Saturday,12,50,72,23,26.1,54,0,0,hourly_value_forward_filled
2024-11-30 12:55:00,2024-11-30,Saturday,12,55,72,23,26.1,54,0,0,hourly_value_forward_filled
2024-11-30 13:00:00,2024-11-30,Saturday,13,0,76,23,26.1,54,0,0,hourly_value_forward_filled
2024-11-30 13:05:00,2024-11-30,Saturday,13,5,76,23,26.1,54,0,0,hourly_value_forward_filled
2024-11-30 13:10:00,2024-11-30,Saturday,13,10,76,23,26.1,54,0,0,hourly_value_forward_filled
2024-11-30 13:15:00,2024-11-30,Saturday,13,15,76,23,26.1,54,0,0,hourly_value_forward_filled
2024-11-30 13:20:00,2024-11-30,Saturday,13,20,76,23,26.1,54,0,0,hourly_value_forward_filled
2024-11-30 13:25:00,2024-11-30,Saturday,13,25,76,23,26.1,54,0,0,hourly_value_forward_filled
2024-11-30 13:30:00,2024-11-30,Saturday,13,30,76,23,26.1,54,0,0,hourly_value_forward_filled
2024-11-30 13:35:00,2024-11-30,Saturday,13,35,76,23,26.1,54,0,0,hourly_value_forward_filled
2024-11-30 13:40:00,2024-11-30,Saturday,13,40,76,23,26.1,54,0,0,hourly_value_forward_filled
2024-11-30 13:45:00,2024-11-30,Saturday,13,45,76,23,26.1,54,0,0,hourly_value_forward_filled
2024-11-30 13:50:00,2024-11-30,Saturday,13,50,76,23,26.1,54,0,0,hourly_value_forward_filled
2024-11-30 13:55:00,2024-11-30,Saturday,13,55,76,23,26.1,54,0,0,hourly_value_forward_filled
2024-11-30 14:00:00,2024-11-30,Saturday,14,0,78,22,27.3,54,0,0,hourly_value_forward_filled
2024-11-30 14:05:00,2024-11-30,Saturday,14,5,78,22,27.3,54,0,0,hourly_value_forward_filled
2024-11-30 14:10:00,2024-11-30,Saturday,14,10,78,22,27.3,54,0,0,hourly_value_forward_filled
2024-11-30 14:15:00,2024-11-30,Saturday,14,15,78,22,27.3,54,0,0,hourly_value_forward_filled
2024-11-30 14:20:00,2024-11-30,Saturday,14,20,78,22,27.3,54,0,0,hourly_value_forward_filled
2024-11-30 14:25:00,2024-11-30,Saturday,14,25,78,22,27.3,54,0,0,hourly_value_forward_filled
2024-11-30 14:30:00,2024-11-30,Saturday,14,30,78,22,27.3,54,0,0,hourly_value_forward_filled
2024-11-30 14:35:00,2024-11-30,Saturday,14,35,78,22,27.3,54,0,0,hourly_value_forward_filled
2024-11-30 14:40:00,2024-11-30,Saturday,14,40,78,22,27.3,54,0,0,hourly_value_forward_filled
2024-11-30 14:45:00,2024-11-30,Saturday,14,45,78,22,27.3,54,0,0,hourly_value_forward_filled
2024-11-30 14:50:00,2024-11-30,Saturday,14,50,78,22,27.3,54,0,0,hourly_value_forward_filled
2024-11-30 14:55:00,2024-11-30,Saturday,14,55,78,22,27.3,54,0,0,hourly_value_forward_filled
2024-11-30 15:00:00,2024-11-30,Saturday,15,0,82,22,27.3,54,0,0,hourly_value_forward_filled
2024-11-30 15:05:00,2024-11-30,Saturday,15,5,82,22,27.3,54,0,0,hourly_value_forward_filled
2024-11-30 15:10:00,2024-11-30,Saturday,15,10,82,22,27.3,54,0,0,hourly_value_forward_filled
2024-11-30 15:15:00,2024-11-30,Saturday,15,15,82,22,27.3,54,0,0,hourly_value_forward_filled
2024-11-30 15:20:00,2024-11-30,Saturday,15,20,82,22,27.3,54,0,0,hourly_value_forward_filled
2024-11-30 15:25:00,2024-11-30,Saturday,15,25,82,22,27.3,54,0,0,hourly_value_forward_filled
2024-11-30 15:30:00,2024-11-30,Saturday,15,30,82,22,27.3,54,0,0,hourly_value_forward_filled
2024-11-30 15:35:00,2024-11-30,Saturday,15,35,82,22,27.3,54,0,0,hourly_value_forward_filled
2024-11-30 15:40:00,2024-11-30,Saturday,15,40,82,22,27.3,54,0,0,hourly_value_forward_filled
2024-11-30 15:45:00,2024-11-30,Saturday,15,45,82,22,27.3,54,0,0,hourly_value_forward_filled
2024-11-30 15:50:00,2024-11-30,Saturday,15,50,82,22,27.3,54,0,0,hourly_value_forward_filled
2024-11-30 15:55:00,2024-11-30,Saturday,15,55,82,22,27.3,54,0,0,hourly_value_forward_filled
2024-11-30 16:00:00,2024-11-30,Saturday,16,0,85,22,27.3,54,0,0,hourly_value_forward_filled
2024-11-30 16:05:00,2024-11-30,Saturday,16,5,85,22,27.3,54,0,0,hourly_value_forward_filled
2024-11-30 16:10:00,2024-11-30,Saturday,16,10,85,22,27.3,54,0,0,hourly_value_forward_filled
2024-11-30 16:15:00,2024-11-30,Saturday,16,15,85,22,27.3,54,0,0,hourly_value_forward_filled
2024-11-30 16:20:00,2024-11-30,Saturday,16,20,85,22,27.3,54,0,0,hourly_value_forward_filled
2024-11-30 16:25:00,2024-11-30,Saturday,16,25,85,22,27.3,54,0,0,hourly_value_forward_filled
2024-11-30 16:30:00,2024-11-30,Saturday,16,30,85,22,27.3,54,0,0,hourly_value_forward_filled
2024-11-30 16:35:00,2024-11-30,Saturday,16,35,85,22,27.3,54,0,0,hourly_value_forward_filled
2024-11-30 16:40:00,2024-11-30,Saturday,16,40,85,22,27.3,54,0,0,hourly_value_forward_filled
2024-11-30 16:45:00,2024-11-30,Saturday,16,45,85,22,27.3,54,0,0,hourly_value_forward_filled
2024-11-30 16:50:00,2024-11-30,Saturday,16,50,85,22,27.3,54,0,0,hourly_value_forward_filled
2024-11-30 16:55:00,2024-11-30,Saturday,16,55,85,22,27.3,54,0,0,hourly_value_forward_filled
2024-11-30 17:00:00,2024-11-30,Saturday,17,0,88,21,28.6,54,0,1,hourly_value_forward_filled
2024-11-30 17:05:00,2024-11-30,Saturday,17,5,88,21,28.6,54,0,1,hourly_value_forward_filled
2024-11-30 17:10:00,2024-11-30,Saturday,17,10,88,21,28.6,54,0,1,hourly_value_forward_filled
2024-11-30 17:15:00,2024-11-30,Saturday,17,15,88,21,28.6,54,0,1,hourly_value_forward_filled
2024-11-30 17:20:00,2024-11-30,Saturday,17,20,88,21,28.6,54,0,1,hourly_value_forward_filled
2024-11-30 17:25:00,2024-11-30,Saturday,17,25,88,21,28.6,54,0,1,hourly_value_forward_filled
2024-11-30 17:30:00,2024-11-30,Saturday,17,30,88,21,28.6,54,0,1,hourly_value_forward_filled
2024-11-30 17:35:00,2024-11-30,Saturday,17,35,88,21,28.6,54,0,1,hourly_value_forward_filled
2024-11-30 17:40:00,2024-11-30,Saturday,17,40,88,21,28.6,54,0,1,hourly_value_forward_filled
2024-11-30 17:45:00,2024-11-30,Saturday,17,45,88,21,28.6,54,0,1,hourly_value_forward_filled
2024-11-30 17:50:00,2024-11-30,Saturday,17,50,88,21,28.6,54,0,1,hourly_value_forward_filled
2024-11-30 17:55:00,2024-11-30,Saturday,17,55,88,21,28.6,54,0,1,hourly_value_forward_filled
2024-11-30 18:00:00,2024-11-30,Saturday,18,0,89,21,28.6,54,0,1,hourly_value_forward_filled
2024-11-30 18:05:00,2024-11-30,Saturday,18,5,89,21,28.6,54,0,1,hourly_value_forward_filled
2024-11-30 18:10:00,2024-11-30,Saturday,18,10,89,21,28.6,54,0,1,hourly_value_forward_filled
2024-11-30 18:15:00,2024-11-30,Saturday,18,15,89,21,28.6,54,0,1,hourly_value_forward_filled
2024-11-30 18:20:00,2024-11-30,Saturday,18,20,89,21,28.6,54,0,1,hourly_value_forward_filled
2024-11-30 18:25:00,2024-11-30,Saturday,18,25,89,21,28.6,54,0,1,hourly_value_forward_filled
2024-11-30 18:30:00,2024-11-30,Saturday,18,30,89,21,28.6,54,0,1,hourly_value_forward_filled
2024-11-30 18:35:00,2024-11-30,Saturday,18,35,89,21,28.6,54,0,1,hourly_value_forward_filled
2024-11-30 18:40:00,2024-11-30,Saturday,18,40,89,21,28.6,54,0,1,hourly_value_forward_filled
2024-11-30 18:45:00,2024-11-30,Saturday,18,45,89,21,28.6,54,0,1,hourly_value_forward_filled
2024-11-30 18:50:00,2024-11-30,Saturday,18,50,89,21,28.6,54,0,1,hourly_value_forward_filled
2024-11-30 18:55:00,2024-11-30,Saturday,18,55,89,21,28.6,54,0,1,hourly_value_forward_filled
2024-11-30 19:00:00,2024-11-30,Saturday,19,0,84,22,27.3,54,0,1,hourly_value_forward_filled
2024-11-30 19:05:00,2024-11-30,Saturday,19,5,84,22,27.3,54,0,1,hourly_value_forward_filled
2024-11-30 19:10:00,2024-11-30,Saturday,19,10,84,22,27.3,54,0,1,hourly_value_forward_filled
2024-11-30 19:15:00,2024-11-30,Saturday,19,15,84,22,27.3,54,0,1,hourly_value_forward_filled
2024-11-30 19:20:00,2024-11-30,Saturday,19,20,84,22,27.3,54,0,1,hourly_value_forward_filled
2024-11-30 19:25:00,2024-11-30,Saturday,19,25,84,22,27.3,54,0,1,hourly_value_forward_filled
2024-11-30 19:30:00,2024-11-30,Saturday,19,30,84,22,27.3,54,0,1,hourly_value_forward_filled
2024-11-30 19:35:00,2024-11-30,Saturday,19,35,84,22,27.3,54,0,1,hourly_value_forward_filled
2024-11-30 19:40:00,2024-11-30,Saturday,19,40,84,22,27.3,54,0,1,hourly_value_forward_filled
2024-11-30 19:45:00,2024-11-30,Saturday,19,45,84,22,27.3,54,0,1,hourly_value_forward_filled
2024-11-30 19:50:00,2024-11-30,Saturday,19,50,84,22,27.3,54,0,1,hourly_value_forward_filled
2024-11-30 19:55:00,2024-11-30,Saturday,19,55,84,22,27.3,54,0,1,hourly_value_forward_filled
2024-11-30 20:00:00,2024-11-30,Saturday,20,0,68,24,25.0,54,0,0,hourly_value_forward_filled
2024-11-30 20:05:00,2024-11-30,Saturday,20,5,68,24,25.0,54,0,0,hourly_value_forward_filled
2024-11-30 20:10:00,2024-11-30,Saturday,20,10,68,24,25.0,54,0,0,hourly_value_forward_filled
2024-11-30 20:15:00,2024-11-30,Saturday,20,15,68,24,25.0,54,0,0,hourly_value_forward_filled
2024-11-30 20:20:00,2024-11-30,Saturday,20,20,68,24,25.0,54,0,0,hourly_value_forward_filled
2024-11-30 20:25:00,2024-11-30,Saturday,20,25,68,24,25.0,54,0,0,hourly_value_forward_filled
2024-11-30 20:30:00,2024-11-30,Saturday,20,30,68,24,25.0,54,0,0,hourly_value_forward_filled
2024-11-30 20:35:00,2024-11-30,Saturday,20,35,68,24,25.0,54,0,0,hourly_value_forward_filled
2024-11-30 20:40:00,2024-11-30,Saturday,20,40,68,24,25.0,54,0,0,hourly_value_forward_filled
2024-11-30 20:45:00,2024-11-30,Saturday,20,45,68,24,25.0,54,0,0,hourly_value_forward_filled
2024-11-30 20:50:00,2024-11-30,Saturday,20,50,68,24,25.0,54,0,0,hourly_value_forward_filled
2024-11-30 20:55:00,2024-11-30,Saturday,20,55,68,24,25.0,54,0,0,hourly_value_forward_filled
2024-11-30 21:00:00,2024-11-30,Saturday,21,0,47,27,22.2,54,0,0,hourly_value_forward_filled
